Time,hall_call_count,people_in
2025-11-03 20:25:00,43,55
2025-11-03 20:30:00,30,36
2025-11-03 20:35:00,21,24
2025-11-03 20:40:00,24,34
2025-11-03 20:45:00,25,27
2025-11-03 20:50:00,15,21
2025-11-03 20:55:00,18,23
2025-11-03 21:00:00,18,23
2025-11-03 21:05:00,32,32
2025-11-03 21:10:00,18,18
2025-11-03 21:15:00,15,26
2025-11-03 21:20:00,19,21
2025-11-03 21:25:00,15,23
2025-11-03 21:30:00,17,21
2025-11-03 21:35:00,13,18
2025-11-03 21:40:00,20,24
2025-11-03 21:45:00,15,17
2025-11-03 21:50:00,26,22
2025-11-03 21:55:00,9,16
2025-11-03 22:00:00,11,12
2025-11-03 22:05:00,7,11
2025-11-03 22:10:00,7,9
2025-11-03 22:15:00,12,13
2025-11-03 22:20:00,8,12
2025-11-03 22:25:00,14,18
2025-11-03 22:30:00,8,10
2025-11-03 22:35:00,9,11
2025-11-03 22:40:00,2,2
2025-11-03 22:45:00,8,11
2025-11-03 22:50:00,3,5
2025-11-03 22:55:00,1,3
2025-11-03 23:00:00,2,2
2025-11-03 23:05:00,4,6
2025-11-03 23:10:00,3,5
2025-11-03 23:15:00,2,2
2025-11-03 23:20:00,4,4
2025-11-03 23:25:00,3,5
2025-11-03 23:30:00,5,6
2025-11-03 23:35:00,2,3
2025-11-03 23:40:00,3,5
2025-11-03 23:45:00,4,3
2025-11-03 23:50:00,1,2
2025-11-03 23:55:00,6,9
2025-11-04 00:00:00,4,5
2025-11-04 00:05:00,2,1
2025-11-04 00:10:00,2,6
2025-11-04 00:15:00,1,1
2025-11-04 00:20:00,4,5
2025-11-04 00:25:00,1,1
2025-11-04 00:30:00,6,8
2025-11-04 00:35:00,2,2
2025-11-04 00:40:00,2,3
2025-11-04 00:45:00,4,3
2025-11-04 00:50:00,4,5
2025-11-04 00:55:00,1,2
2025-11-04 01:00:00,2,3
2025-11-04 01:05:00,0,0
2025-11-04 01:10:00,3,6
2025-11-04 01:15:00,1,1
2025-11-04 01:20:00,1,6
2025-11-04 01:25:00,1,0
2025-11-04 01:30:00,1,2
2025-11-04 01:35:00,1,0
2025-11-04 01:40:00,1,2
2025-11-04 01:45:00,1,1
2025-11-04 01:50:00,1,1
2025-11-04 01:55:00,2,3
2025-11-04 02:00:00,0,0
2025-11-04 02:05:00,2,2
2025-11-04 02:10:00,1,1
2025-11-04 02:15:00,0,0
2025-11-04 02:20:00,0,0
2025-11-04 02:25:00,0,0
2025-11-04 02:30:00,0,0
2025-11-04 02:35:00,0,0
2025-11-04 02:40:00,0,0
2025-11-04 02:45:00,1,1
2025-11-04 02:50:00,0,0
2025-11-04 02:55:00,0,0
2025-11-04 03:00:00,0,0
2025-11-04 03:05:00,0,0
2025-11-04 03:10:00,0,0
2025-11-04 03:15:00,0,0
2025-11-04 03:20:00,0,0
2025-11-04 03:25:00,0,0
2025-11-04 03:30:00,0,0
2025-11-04 03:35:00,0,0
2025-11-04 03:40:00,0,0
2025-11-04 03:45:00,0,0
2025-11-04 03:50:00,0,0
2025-11-04 03:55:00,0,0
2025-11-04 04:00:00,0,0
2025-11-04 04:05:00,0,0
2025-11-04 04:10:00,0,0
2025-11-04 04:15:00,0,0
2025-11-04 04:20:00,0,0
2025-11-04 04:25:00,0,0
2025-11-04 04:30:00,0,0
2025-11-04 04:35:00,0,0
2025-11-04 04:40:00,0,0
2025-11-04 04:45:00,0,0
2025-11-04 04:50:00,0,0
2025-11-04 04:55:00,0,0
2025-11-04 05:00:00,0,0
2025-11-04 05:05:00,0,0
2025-11-04 05:10:00,0,0
2025-11-04 05:15:00,0,0
2025-11-04 05:20:00,0,0
2025-11-04 05:25:00,0,0
2025-11-04 05:30:00,2,1
2025-11-04 05:35:00,7,6
2025-11-04 05:40:00,0,0
2025-11-04 05:45:00,0,0
2025-11-04 05:50:00,0,0
2025-11-04 05:55:00,0,0
2025-11-04 06:00:00,0,0
2025-11-04 06:05:00,1,1
2025-11-04 06:10:00,0,0
2025-11-04 06:15:00,0,0
2025-11-04 06:20:00,0,0
2025-11-04 06:25:00,2,2
2025-11-04 06:30:00,2,2
2025-11-04 06:35:00,2,2
2025-11-04 06:40:00,1,1
2025-11-04 06:45:00,5,4
2025-11-04 06:50:00,3,4
2025-11-04 06:55:00,4,4
2025-11-04 07:00:00,2,3
2025-11-04 07:05:00,1,1
2025-11-04 07:10:00,4,4
2025-11-04 07:15:00,5,8
2025-11-04 07:20:00,1,1
2025-11-04 07:25:00,6,11
2025-11-04 07:30:00,2,5
2025-11-04 07:35:00,3,5
2025-11-04 07:40:00,5,7
2025-11-04 07:45:00,1,2
2025-11-04 07:50:00,1,1
2025-11-04 07:55:00,6,4
2025-11-04 08:00:00,6,8
2025-11-04 08:05:00,3,5
2025-11-04 08:10:00,3,6
2025-11-04 08:15:00,1,1
2025-11-04 08:20:00,5,6
2025-11-04 08:25:00,3,3
2025-11-04 08:30:00,10,10
2025-11-04 08:35:00,5,7
2025-11-04 08:40:00,8,10
2025-11-04 08:45:00,11,11
2025-11-04 08:50:00,8,12
2025-11-04 08:55:00,10,15
2025-11-04 09:00:00,15,14
2025-11-04 09:05:00,11,17
2025-11-04 09:10:00,11,11
2025-11-04 09:15:00,13,25
2025-11-04 09:20:00,17,35
2025-11-04 09:25:00,17,31
2025-11-04 09:30:00,19,39
2025-11-04 09:35:00,31,46
2025-11-04 09:40:00,24,64
2025-11-04 09:45:00,27,51
2025-11-04 09:50:00,25,64
2025-11-04 09:55:00,30,69
2025-11-04 10:00:00,32,90
2025-11-04 10:05:00,43,82
2025-11-04 10:10:00,37,118
2025-11-04 10:15:00,37,88
2025-11-04 10:20:00,34,96
2025-11-04 10:25:00,28,122
2025-11-04 10:30:00,42,146
2025-11-04 10:35:00,42,166
2025-11-04 10:40:00,47,169
2025-11-04 10:45:00,47,151
2025-11-04 10:50:00,53,146
2025-11-04 10:55:00,51,158
2025-11-04 11:00:00,44,121
2025-11-04 11:05:00,68,124
2025-11-04 11:10:00,73,108
2025-11-04 11:15:00,47,129
2025-11-04 11:20:00,64,102
2025-11-04 11:25:00,52,95
2025-11-04 11:30:00,43,67
2025-11-04 11:35:00,49,77
2025-11-04 11:40:00,46,61
2025-11-04 11:45:00,47,54
2025-11-04 11:50:00,49,61
2025-11-04 11:55:00,65,90
2025-11-04 12:00:00,91,160
2025-11-04 12:05:00,84,189
2025-11-04 12:10:00,89,209
2025-11-04 12:15:00,96,204
2025-11-04 12:20:00,86,183
2025-11-04 12:25:00,85,195
2025-11-04 12:30:00,83,191
2025-11-04 12:35:00,91,188
2025-11-04 12:40:00,77,174
2025-11-04 12:45:00,72,160
2025-11-04 12:50:00,79,173
2025-11-04 12:55:00,75,126
2025-11-04 13:00:00,69,175
2025-11-04 13:05:00,66,114
2025-11-04 13:10:00,60,132
2025-11-04 13:15:00,57,107
2025-11-04 13:20:00,59,148
2025-11-04 13:25:00,49,125
2025-11-04 13:30:00,57,124
2025-11-04 13:35:00,62,142
2025-11-04 13:40:00,53,151
2025-11-04 13:45:00,50,159
2025-11-04 13:50:00,47,165
2025-11-04 13:55:00,51,203
2025-11-04 14:00:00,65,222
2025-11-04 14:05:00,44,139
2025-11-04 14:10:00,57,112
2025-11-04 14:15:00,49,97
2025-11-04 14:20:00,64,87
2025-11-04 14:25:00,67,87
2025-11-04 14:30:00,51,85
2025-11-04 14:35:00,41,65
2025-11-04 14:40:00,48,58
2025-11-04 14:45:00,27,43
2025-11-04 14:50:00,53,71
2025-11-04 14:55:00,49,66
2025-11-04 15:00:00,51,60
2025-11-04 15:05:00,47,66
2025-11-04 15:10:00,46,83
2025-11-04 15:15:00,46,60
2025-11-04 15:20:00,65,77
2025-11-04 15:25:00,62,80
2025-11-04 15:30:00,52,67
2025-11-04 15:35:00,49,72
2025-11-04 15:40:00,51,69
2025-11-04 15:45:00,44,58
2025-11-04 15:50:00,32,40
2025-11-04 15:55:00,66,74
2025-11-04 16:00:00,43,85
2025-11-04 16:05:00,43,65
2025-11-04 16:10:00,36,55
2025-11-04 16:15:00,53,64
2025-11-04 16:20:00,59,81
2025-11-04 16:25:00,36,54
2025-11-04 16:30:00,47,58
2025-11-04 16:35:00,54,77
2025-11-04 16:40:00,47,59
2025-11-04 16:45:00,56,68
2025-11-04 16:50:00,39,62
2025-11-04 16:55:00,48,72
2025-11-04 17:00:00,57,74
2025-11-04 17:05:00,52,66
2025-11-04 17:10:00,38,52
2025-11-04 17:15:00,44,74
2025-11-04 17:20:00,37,56
2025-11-04 17:25:00,55,69
2025-11-04 17:30:00,50,65
2025-11-04 17:35:00,48,75
2025-11-04 17:40:00,43,54
2025-11-04 17:45:00,36,56
2025-11-04 17:50:00,46,45
2025-11-04 17:55:00,45,69
2025-11-04 18:00:00,83,91
2025-11-04 18:05:00,70,70
2025-11-04 18:10:00,76,86
2025-11-04 18:15:00,76,78
2025-11-04 18:20:00,97,85
2025-11-04 18:25:00,95,95
2025-11-04 18:30:00,105,150
2025-11-04 18:35:00,112,143
2025-11-04 18:40:00,100,130
2025-11-04 18:45:00,93,121
2025-11-04 18:50:00,98,116
2025-11-04 18:55:00,107,114
2025-11-04 19:00:00,100,116
2025-11-04 19:05:00,99,118
2025-11-04 19:10:00,94,111
2025-11-04 19:15:00,91,95
2025-11-04 19:20:00,89,101
2025-11-04 19:25:00,99,86
2025-11-04 19:30:00,74,90
2025-11-04 19:35:00,75,71
2025-11-04 19:40:00,63,64
2025-11-04 19:45:00,54,54
2025-11-04 19:50:00,49,53
2025-11-04 19:55:00,46,51
2025-11-04 20:00:00,44,49
2025-11-04 20:05:00,51,63
2025-11-04 20:10:00,36,47
2025-11-04 20:15:00,37,50
2025-11-04 20:20:00,41,49
2025-11-04 20:25:00,22,32
2025-11-04 20:30:00,31,40
2025-11-04 20:35:00,25,43
2025-11-04 20:40:00,23,25
2025-11-04 20:45:00,24,31
2025-11-04 20:50:00,24,29
2025-11-04 20:55:00,20,24
2025-11-04 21:00:00,26,35
2025-11-04 21:05:00,20,30
2025-11-04 21:10:00,23,28
2025-11-04 21:15:00,16,23
2025-11-04 21:20:00,21,25
2025-11-04 21:25:00,17,22
2025-11-04 21:30:00,22,25
2025-11-04 21:35:00,25,26
2025-11-04 21:40:00,18,25
2025-11-04 21:45:00,12,12
2025-11-04 21:50:00,11,17
2025-11-04 21:55:00,17,18
2025-11-04 22:00:00,20,28
2025-11-04 22:05:00,10,17
2025-11-04 22:10:00,6,6
2025-11-04 22:15:00,12,19
2025-11-04 22:20:00,9,8
2025-11-04 22:25:00,5,11
2025-11-04 22:30:00,6,4
2025-11-04 22:35:00,8,12
2025-11-04 22:40:00,6,6
2025-11-04 22:45:00,11,17
2025-11-04 22:50:00,4,5
2025-11-04 22:55:00,5,6
2025-11-04 23:00:00,9,13
2025-11-04 23:05:00,6,10
2025-11-04 23:10:00,7,5
2025-11-04 23:15:00,8,12
2025-11-04 23:20:00,6,7
2025-11-04 23:25:00,2,4
2025-11-04 23:30:00,4,2
2025-11-04 23:35:00,4,9
2025-11-04 23:40:00,1,1
2025-11-04 23:45:00,5,5
2025-11-04 23:50:00,4,4
2025-11-04 23:55:00,0,0
2025-11-05 00:00:00,4,5
2025-11-05 00:05:00,6,6
2025-11-05 00:10:00,2,4
2025-11-05 00:15:00,3,5
2025-11-05 00:20:00,5,5
2025-11-05 00:25:00,2,5
2025-11-05 00:30:00,1,2
2025-11-05 00:35:00,0,0
2025-11-05 00:40:00,2,2
2025-11-05 00:45:00,2,4
2025-11-05 00:50:00,3,2
2025-11-05 00:55:00,2,5
2025-11-05 01:00:00,1,0
2025-11-05 01:05:00,3,6
2025-11-05 01:10:00,2,4
2025-11-05 01:15:00,0,0
2025-11-05 01:20:00,0,0
2025-11-05 01:25:00,0,0
2025-11-05 01:30:00,0,0
2025-11-05 01:35:00,1,0
2025-11-05 01:40:00,0,2
2025-11-05 01:45:00,0,0
2025-11-05 01:50:00,1,3
2025-11-05 01:55:00,0,0
2025-11-05 02:00:00,1,1
2025-11-05 02:05:00,0,0
2025-11-05 02:10:00,0,0
2025-11-05 02:15:00,2,1
2025-11-05 02:20:00,0,1
2025-11-05 02:25:00,3,4
2025-11-05 02:30:00,0,0
2025-11-05 02:35:00,1,2
2025-11-05 02:40:00,0,0
2025-11-05 02:45:00,0,0
2025-11-05 02:50:00,1,2
2025-11-05 02:55:00,1,2
2025-11-05 03:00:00,0,0
2025-11-05 03:05:00,1,1
2025-11-05 03:10:00,0,0
2025-11-05 03:15:00,0,0
2025-11-05 03:20:00,1,3
2025-11-05 03:25:00,1,1
2025-11-05 03:30:00,0,0
2025-11-05 03:35:00,0,0
2025-11-05 03:40:00,0,0
2025-11-05 03:45:00,0,0
2025-11-05 03:50:00,0,0
2025-11-05 03:55:00,0,0
2025-11-05 04:00:00,0,0
2025-11-05 04:05:00,0,0
2025-11-05 04:10:00,0,0
2025-11-05 04:15:00,0,0
2025-11-05 04:20:00,2,3
2025-11-05 04:25:00,0,0
2025-11-05 04:30:00,0,0
2025-11-05 04:35:00,0,0
2025-11-05 04:40:00,0,0
2025-11-05 04:45:00,0,0
2025-11-05 04:50:00,1,1
2025-11-05 04:55:00,0,0
2025-11-05 05:00:00,2,1
2025-11-05 05:05:00,6,5
2025-11-05 05:10:00,0,0
2025-11-05 05:15:00,0,0
2025-11-05 05:20:00,0,0
2025-11-05 05:25:00,0,0
2025-11-05 05:30:00,0,0
2025-11-05 05:35:00,0,0
2025-11-05 05:40:00,0,0
2025-11-05 05:45:00,0,0
2025-11-05 05:50:00,1,1
2025-11-05 05:55:00,0,0
2025-11-05 06:00:00,0,0
2025-11-05 06:05:00,0,0
2025-11-05 06:10:00,0,0
2025-11-05 06:15:00,2,1
2025-11-05 06:20:00,2,2
2025-11-05 06:25:00,0,0
2025-11-05 06:30:00,2,1
2025-11-05 06:35:00,3,4
2025-11-05 06:40:00,0,0
2025-11-05 06:45:00,5,9
2025-11-05 06:50:00,5,5
2025-11-05 06:55:00,3,2
2025-11-05 07:00:00,3,3
2025-11-05 07:05:00,2,2
2025-11-05 07:10:00,1,1
2025-11-05 07:15:00,8,8
2025-11-05 07:20:00,9,6
2025-11-05 07:25:00,6,9
2025-11-05 07:30:00,5,11
2025-11-05 07:35:00,1,3
2025-11-05 07:40:00,5,6
2025-11-05 07:45:00,2,3
2025-11-05 07:50:00,9,7
2025-11-05 07:55:00,0,1
2025-11-05 08:00:00,6,8
2025-11-05 08:05:00,2,2
2025-11-05 08:10:00,6,5
2025-11-05 08:15:00,2,3
2025-11-05 08:20:00,2,2
2025-11-05 08:25:00,2,5
2025-11-05 08:30:00,3,4
2025-11-05 08:35:00,3,6
2025-11-05 08:40:00,2,2
2025-11-05 08:45:00,10,12
2025-11-05 08:50:00,10,6
2025-11-05 08:55:00,10,12
2025-11-05 09:00:00,12,14
2025-11-05 09:05:00,13,19
2025-11-05 09:10:00,12,12
2025-11-05 09:15:00,15,21
2025-11-05 09:20:00,13,29
2025-11-05 09:25:00,17,31
2025-11-05 09:30:00,23,40
2025-11-05 09:35:00,19,43
2025-11-05 09:40:00,22,42
2025-11-05 09:45:00,27,55
2025-11-05 09:50:00,26,55
2025-11-05 09:55:00,25,60
2025-11-05 10:00:00,39,68
2025-11-05 10:05:00,42,81
2025-11-05 10:10:00,32,86
2025-11-05 10:15:00,39,96
2025-11-05 10:20:00,29,95
2025-11-05 10:25:00,44,165
2025-11-05 10:30:00,44,118
2025-11-05 10:35:00,48,185
2025-11-05 10:40:00,47,135
2025-11-05 10:45:00,47,148
2025-11-05 10:50:00,52,159
2025-11-05 10:55:00,62,159
2025-11-05 11:00:00,47,131
2025-11-05 11:05:00,48,106
2025-11-05 11:10:00,50,91
2025-11-05 11:15:00,52,103
2025-11-05 11:20:00,38,68
2025-11-05 11:25:00,49,70
2025-11-05 11:30:00,45,75
2025-11-05 11:35:00,41,56
2025-11-05 11:40:00,53,63
2025-11-05 11:45:00,31,49
2025-11-05 11:50:00,61,73
2025-11-05 11:55:00,69,97
2025-11-05 12:00:00,75,131
2025-11-05 12:05:00,86,209
2025-11-05 12:10:00,78,177
2025-11-05 12:15:00,84,206
2025-11-05 12:20:00,77,169
2025-11-05 12:25:00,27,66
2025-11-05 12:30:00,33,55
2025-11-05 12:35:00,79,155
2025-11-05 12:40:00,76,167
2025-11-05 12:45:00,68,158
2025-11-05 12:50:00,76,157
2025-11-05 12:55:00,68,132
2025-11-05 13:00:00,67,120
2025-11-05 13:05:00,63,105
2025-11-05 13:10:00,70,125
2025-11-05 13:15:00,76,157
2025-11-05 13:20:00,45,141
2025-11-05 13:25:00,47,109
2025-11-05 13:30:00,51,119
2025-11-05 13:35:00,48,146
2025-11-05 13:40:00,58,158
2025-11-05 13:45:00,48,148
2025-11-05 13:50:00,57,126
2025-11-05 13:55:00,55,157
2025-11-05 14:00:00,65,129
2025-11-05 14:05:00,64,142
2025-11-05 14:10:00,65,99
2025-11-05 14:15:00,64,75
2025-11-05 14:20:00,75,78
2025-11-05 14:25:00,68,108
2025-11-05 14:30:00,46,79
2025-11-05 14:35:00,55,65
2025-11-05 14:40:00,51,77
2025-11-05 14:45:00,53,67
2025-11-05 14:50:00,61,70
2025-11-05 14:55:00,50,67
2025-11-05 15:00:00,70,87
2025-11-05 15:05:00,49,74
2025-11-05 15:10:00,57,81
2025-11-05 15:15:00,47,73
2025-11-05 15:20:00,44,68
2025-11-05 15:25:00,41,63
2025-11-05 15:30:00,63,93
2025-11-05 15:35:00,44,65
2025-11-05 15:40:00,33,42
2025-11-05 15:45:00,40,61
2025-11-05 15:50:00,51,65
2025-11-05 15:55:00,55,79
2025-11-05 16:00:00,50,74
2025-11-05 16:05:00,47,81
2025-11-05 16:10:00,42,57
2025-11-05 16:15:00,48,56
2025-11-05 16:20:00,56,67
2025-11-05 16:25:00,43,55
2025-11-05 16:30:00,43,52
2025-11-05 16:35:00,46,70
2025-11-05 16:40:00,49,59
2025-11-05 16:45:00,40,61
2025-11-05 16:50:00,53,66
2025-11-05 16:55:00,46,60
2025-11-05 17:00:00,31,46
2025-11-05 17:05:00,38,55
2025-11-05 17:10:00,51,66
2025-11-05 17:15:00,46,58
2025-11-05 17:20:00,57,55
2025-11-05 17:25:00,55,57
2025-11-05 17:30:00,35,51
2025-11-05 17:35:00,41,59
2025-11-05 17:40:00,39,41
2025-11-05 17:45:00,31,53
2025-11-05 17:50:00,39,43
2025-11-05 17:55:00,47,53
2025-11-05 18:00:00,62,59
2025-11-05 18:05:00,69,63
2025-11-05 18:10:00,82,64
2025-11-05 18:15:00,92,82
2025-11-05 18:20:00,92,84
2025-11-05 18:25:00,86,84
2025-11-05 18:30:00,101,129
2025-11-05 18:35:00,104,138
2025-11-05 18:40:00,103,131
2025-11-05 18:45:00,103,101
2025-11-05 18:50:00,109,116
2025-11-05 18:55:00,102,118
2025-11-05 19:00:00,102,109
2025-11-05 19:05:00,108,107
2025-11-05 19:10:00,101,115
2025-11-05 19:15:00,92,92
2025-11-05 19:20:00,90,99
2025-11-05 19:25:00,84,75
2025-11-05 19:30:00,78,58
2025-11-05 19:35:00,80,82
2025-11-05 19:40:00,76,75
2025-11-05 19:45:00,52,70
2025-11-05 19:50:00,39,53
2025-11-05 19:55:00,38,48
2025-11-05 20:00:00,43,49
2025-11-05 20:05:00,46,51
2025-11-05 20:10:00,39,44
2025-11-05 20:15:00,40,51
2025-11-05 20:20:00,27,28
2025-11-05 20:25:00,31,33
2025-11-05 20:30:00,26,34
2025-11-05 20:35:00,28,35
2025-11-05 20:40:00,22,35
2025-11-05 20:45:00,21,24
2025-11-05 20:50:00,21,30
2025-11-05 20:55:00,17,24
2025-11-05 21:00:00,21,31
2025-11-05 21:05:00,25,22
2025-11-05 21:10:00,28,36
2025-11-05 21:15:00,16,14
2025-11-05 21:20:00,15,22
2025-11-05 21:25:00,20,23
2025-11-05 21:30:00,24,32
2025-11-05 21:35:00,16,25
2025-11-05 21:40:00,18,20
2025-11-05 21:45:00,18,22
2025-11-05 21:50:00,9,13
2025-11-05 21:55:00,9,13
2025-11-05 22:00:00,13,12
2025-11-05 22:05:00,11,8
2025-11-05 22:10:00,15,19
2025-11-05 22:15:00,13,19
2025-11-05 22:20:00,8,7
2025-11-05 22:25:00,4,7
2025-11-05 22:30:00,7,10
2025-11-05 22:35:00,5,11
2025-11-05 22:40:00,6,8
2025-11-05 22:45:00,5,6
2025-11-05 22:50:00,9,9
2025-11-05 22:55:00,5,10
2025-11-05 23:00:00,4,7
2025-11-05 23:05:00,3,3
2025-11-05 23:10:00,3,5
2025-11-05 23:15:00,7,6
2025-11-05 23:20:00,4,12
2025-11-05 23:25:00,6,5
2025-11-05 23:30:00,3,3
2025-11-05 23:35:00,3,2
2025-11-05 23:40:00,4,4
2025-11-05 23:45:00,4,4
2025-11-05 23:50:00,3,3
2025-11-05 23:55:00,3,5
2025-11-06 00:00:00,0,0
2025-11-06 00:05:00,4,5
2025-11-06 00:10:00,4,3
2025-11-06 00:15:00,3,4
2025-11-06 00:20:00,3,4
2025-11-06 00:25:00,2,5
2025-11-06 00:30:00,4,3
2025-11-06 00:35:00,2,3
2025-11-06 00:40:00,2,2
2025-11-06 00:45:00,3,5
2025-11-06 00:50:00,1,1
2025-11-06 00:55:00,1,1
2025-11-06 01:00:00,2,2
2025-11-06 01:05:00,0,0
2025-11-06 01:10:00,2,3
2025-11-06 01:15:00,1,2
2025-11-06 01:20:00,2,3
2025-11-06 01:25:00,0,0
2025-11-06 01:30:00,1,2
2025-11-06 01:35:00,0,0
2025-11-06 01:40:00,1,1
2025-11-06 01:45:00,0,0
2025-11-06 01:50:00,0,0
2025-11-06 01:55:00,0,0
2025-11-06 02:00:00,0,0
2025-11-06 02:05:00,0,0
2025-11-06 02:10:00,1,1
2025-11-06 02:15:00,0,0
2025-11-06 02:20:00,1,1
2025-11-06 02:25:00,0,0
2025-11-06 02:30:00,1,3
2025-11-06 02:35:00,0,0
2025-11-06 02:40:00,0,0
2025-11-06 02:45:00,0,0
2025-11-06 02:50:00,0,0
2025-11-06 02:55:00,0,0
2025-11-06 03:00:00,0,0
2025-11-06 03:05:00,0,0
2025-11-06 03:10:00,0,0
2025-11-06 03:15:00,0,0
2025-11-06 03:20:00,0,0
2025-11-06 03:25:00,0,0
2025-11-06 03:30:00,0,0
2025-11-06 03:35:00,1,2
2025-11-06 03:40:00,0,0
2025-11-06 03:45:00,0,0
2025-11-06 03:50:00,0,0
2025-11-06 03:55:00,0,0
2025-11-06 04:00:00,0,0
2025-11-06 04:05:00,0,0
2025-11-06 04:10:00,0,0
2025-11-06 04:15:00,0,0
2025-11-06 04:20:00,0,0
2025-11-06 04:25:00,0,0
2025-11-06 04:30:00,0,0
2025-11-06 04:35:00,0,0
2025-11-06 04:40:00,0,0
2025-11-06 04:45:00,0,0
2025-11-06 04:50:00,0,0
2025-11-06 04:55:00,0,0
2025-11-06 05:00:00,2,0
2025-11-06 05:05:00,9,7
2025-11-06 05:10:00,2,4
2025-11-06 05:15:00,0,0
2025-11-06 05:20:00,1,0
2025-11-06 05:25:00,1,2
2025-11-06 05:30:00,0,0
2025-11-06 05:35:00,0,0
2025-11-06 05:40:00,0,0
2025-11-06 05:45:00,0,0
2025-11-06 05:50:00,0,0
2025-11-06 05:55:00,0,0
2025-11-06 06:00:00,0,0
2025-11-06 06:05:00,0,0
2025-11-06 06:10:00,0,0
2025-11-06 06:15:00,1,1
2025-11-06 06:20:00,2,2
2025-11-06 06:25:00,2,2
2025-11-06 06:30:00,0,0
2025-11-06 06:35:00,1,2
2025-11-06 06:40:00,3,3
2025-11-06 06:45:00,2,4
2025-11-06 06:50:00,6,6
2025-11-06 06:55:00,3,4
2025-11-06 07:00:00,1,2
2025-11-06 07:05:00,1,1
2025-11-06 07:10:00,2,2
2025-11-06 07:15:00,9,11
2025-11-06 07:20:00,1,2
2025-11-06 07:25:00,16,18
2025-11-06 07:30:00,3,4
2025-11-06 07:35:00,7,5
2025-11-06 07:40:00,4,5
2025-11-06 07:45:00,5,3
2025-11-06 07:50:00,1,4
2025-11-06 07:55:00,5,3
2025-11-06 08:00:00,10,12
2025-11-06 08:05:00,1,1
2025-11-06 08:10:00,3,5
2025-11-06 08:15:00,3,6
2025-11-06 08:20:00,3,4
2025-11-06 08:25:00,9,9
2025-11-06 08:30:00,5,4
2025-11-06 08:35:00,5,9
2025-11-06 08:40:00,6,5
2025-11-06 08:45:00,8,8
2025-11-06 08:50:00,8,9
2025-11-06 08:55:00,10,10
2025-11-06 09:00:00,14,18
2025-11-06 09:05:00,13,19
2025-11-06 09:10:00,16,27
2025-11-06 09:15:00,13,16
2025-11-06 09:20:00,14,29
2025-11-06 09:25:00,21,34
2025-11-06 09:30:00,19,41
2025-11-06 09:35:00,20,31
2025-11-06 09:40:00,23,43
2025-11-06 09:45:00,25,57
2025-11-06 09:50:00,27,63
2025-11-06 09:55:00,32,83
2025-11-06 10:00:00,39,73
2025-11-06 10:05:00,31,71
2025-11-06 10:10:00,36,97
2025-11-06 10:15:00,37,100
2025-11-06 10:20:00,35,119
2025-11-06 10:25:00,44,122
2025-11-06 10:30:00,43,147
2025-11-06 10:35:00,40,152
2025-11-06 10:40:00,53,129
2025-11-06 10:45:00,37,139
2025-11-06 10:50:00,50,129
2025-11-06 10:55:00,40,142
2025-11-06 11:00:00,48,128
2025-11-06 11:05:00,45,100
2025-11-06 11:10:00,44,118
2025-11-06 11:15:00,44,78
2025-11-06 11:20:00,46,84
2025-11-06 11:25:00,50,72
2025-11-06 11:30:00,55,74
2025-11-06 11:35:00,48,79
2025-11-06 11:40:00,53,61
2025-11-06 11:45:00,53,60
2025-11-06 11:50:00,70,83
2025-11-06 11:55:00,73,80
2025-11-06 12:00:00,89,191
2025-11-06 12:05:00,93,193
2025-11-06 12:10:00,97,160
2025-11-06 12:15:00,96,201
2025-11-06 12:20:00,77,151
2025-11-06 12:25:00,72,183
2025-11-06 12:30:00,97,197
2025-11-06 12:35:00,67,182
2025-11-06 12:40:00,65,160
2025-11-06 12:45:00,90,146
2025-11-06 12:50:00,73,137
2025-11-06 12:55:00,64,172
2025-11-06 13:00:00,69,127
2025-11-06 13:05:00,66,127
2025-11-06 13:10:00,56,126
2025-11-06 13:15:00,59,149
2025-11-06 13:20:00,53,135
2025-11-06 13:25:00,54,120
2025-11-06 13:30:00,54,140
2025-11-06 13:35:00,62,114
2025-11-06 13:40:00,60,140
2025-11-06 13:45:00,48,141
2025-11-06 13:50:00,49,208
2025-11-06 13:55:00,64,161
2025-11-06 14:00:00,77,168
2025-11-06 14:05:00,55,141
2025-11-06 14:10:00,66,116
2025-11-06 14:15:00,66,97
2025-11-06 14:20:00,65,82
2025-11-06 14:25:00,74,68
2025-11-06 14:30:00,57,75
2025-11-06 14:35:00,55,69
2025-11-06 14:40:00,39,58
2025-11-06 14:45:00,44,80
2025-11-06 14:50:00,47,57
2025-11-06 14:55:00,47,52
2025-11-06 15:00:00,38,45
2025-11-06 15:05:00,53,64
2025-11-06 15:10:00,44,61
2025-11-06 15:15:00,44,66
2025-11-06 15:20:00,48,56
2025-11-06 15:25:00,41,70
2025-11-06 15:30:00,43,76
2025-11-06 15:35:00,31,46
2025-11-06 15:40:00,37,54
2025-11-06 15:45:00,40,53
2025-11-06 15:50:00,38,48
2025-11-06 15:55:00,49,63
2025-11-06 16:00:00,45,70
2025-11-06 16:05:00,37,58
2025-11-06 16:10:00,53,60
2025-11-06 16:15:00,49,70
2025-11-06 16:20:00,48,67
2025-11-06 16:25:00,58,80
2025-11-06 16:30:00,56,92
2025-11-06 16:35:00,40,46
2025-11-06 16:40:00,35,50
2025-11-06 16:45:00,43,58
2025-11-06 16:50:00,40,49
